lat,lon,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
45.144512,9.940634,329.81,0.38,0.36,2015/11/1,118,N,VIIRS,n,1,285.7,9.33,N,2
46.248497,3.422896,296.67,0.38,0.43,2015/11/1,118,N,VIIRS,n,1,279.06,0.56,N,0
43.44902,4.89634,335.01,0.47,0.4,2015/11/1,118,N,VIIRS,n,1,282.66,4.68,N,2
43.445381,4.895543,333.73,0.47,0.4,2015/11/1,118,N,VIIRS,n,1,285.57,4.68,N,2
43.444706,4.901342,335.92,0.47,0.4,2015/11/1,118,N,VIIRS,n,1,284.84,4.68,N,2
43.446064,4.889724,295.48,0.47,0.4,2015/11/1,118,N,VIIRS,n,1,281.46,0.63,N,2
43.441753,4.894745,320.2,0.47,0.4,2015/11/1,118,N,VIIRS,n,1,283.85,1.43,N,2
43.441074,4.900536,302.02,0.47,0.4,2015/11/1,118,N,VIIRS,n,1,281.12,1.43,N,2
43.438118,4.89394,320.07,0.47,0.4,2015/11/1,118,N,VIIRS,n,1,285.59,1.43,N,2
43.43449,4.893132,317.63,0.47,0.4,2015/11/1,118,N,VIIRS,n,1,285.32,1.8,N,3
43.433811,4.898932,298.17,0.47,0.4,2015/11/1,118,N,VIIRS,n,1,283.07,1.8,N,3
43.427223,4.891514,296.59,0.47,0.4,2015/11/1,118,N,VIIRS,n,1,285.98,1.2,N,3
43.55526,-5.906026,297.19,0.51,0.66,2015/11/1,118,N,VIIRS,n,1,282.18,0.6,N,2
43.557384,-5.907078,298.34,0.51,0.66,2015/11/1,118,N,VIIRS,n,1,282.27,0.85,N,2
43.543377,-5.835164,298.87,0.51,0.66,2015/11/1,118,N,VIIRS,n,1,284.29,1.14,N,2
43.537193,-5.835271,307.58,0.51,0.66,2015/11/1,118,N,VIIRS,n,1,282.22,1.14,N,2
43.537048,-5.828696,297,0.5,0.66,2015/11/1,118,N,VIIRS,n,1,282.39,1.14,N,0
43.528721,-5.732999,300.15,0.5,0.66,2015/11/1,118,N,VIIRS,n,1,283.13,0.87,N,2
43.52858,-5.726957,296.31,0.5,0.66,2015/11/1,118,N,VIIRS,n,1,282.88,0.87,N,0
40.506248,17.20775,325.85,0.49,0.49,2015/11/1,118,N,VIIRS,n,1,283.6,3.69,N,2
40.504906,17.21343,297.29,0.49,0.49,2015/11/1,118,N,VIIRS,n,1,284.83,1.88,N,3
40.503555,17.219131,302.26,0.49,0.49,2015/11/1,118,N,VIIRS,n,1,284.53,1.88,N,3
40.501919,17.205978,299.33,0.49,0.49,2015/11/1,118,N,VIIRS,n,1,284.04,1,N,3
41.954651,8.805121,307.12,0.38,0.36,2015/11/1,118,N,VIIRS,n,1,281.64,0.54,N,0
43.079296,-2.325077,304.62,0.33,0.56,2015/11/1,118,N,VIIRS,n,1,283.6,0.3,N,2
45.513954,10.345225,304.32,0.38,0.36,2015/11/1,118,N,VIIRS,n,1,281.34,0.76,N,0
45.683109,9.462938,300.6,0.39,0.36,2015/11/1,118,N,VIIRS,n,1,281.62,0.68,N,2
44.221146,17.903393,300.44,0.43,0.46,2015/11/1,118,N,VIIRS,n,1,274.91,1.37,N,0
42.711308,24.173998,313.16,0.47,0.64,2015/11/1,118,N,VIIRS,n,1,270.81,1.68,N,0
42.717022,24.176449,314.7,0.47,0.64,2015/11/1,118,N,VIIRS,n,1,271.79,1.68,N,2
42.716377,24.17363,333.09,0.47,0.64,2015/11/1,118,N,VIIRS,n,1,274.02,3.24,N,2
45.283485,14.530045,301.06,0.46,0.39,2015/11/1,118,N,VIIRS,n,1,285.15,1.86,N,3
44.078476,22.109493,318.72,0.34,0.56,2015/11/1,118,N,VIIRS,n,1,274.61,1.17,N,2
46.068634,13.625884,296.75,0.42,0.38,2015/11/1,118,N,VIIRS,n,1,284.1,0.49,N,2
46.226162,13.071927,297.15,0.41,0.37,2015/11/1,118,N,VIIRS,n,1,282.02,0.95,N,0
46.229504,13.073177,326.18,0.41,0.37,2015/11/1,118,N,VIIRS,n,1,283.44,0.95,N,2
46.915302,9.549415,300.71,0.39,0.36,2015/11/1,118,N,VIIRS,n,1,280.12,0.63,N,0
44.598728,20.978403,311.16,0.59,0.53,2015/11/1,118,N,VIIRS,n,1,275.79,1.72,N,2
47.789619,12.181739,307.66,0.39,0.36,2015/11/1,118,N,VIIRS,n,1,278.18,1.27,N,2
49.475788,0.531253,298.66,0.55,0.51,2015/11/1,118,N,VIIRS,n,1,283,1.74,N,3
47.922287,13.780601,316.48,0.41,0.37,2015/11/1,118,N,VIIRS,n,1,276.97,1.16,N,0
47.923088,13.776387,300.59,0.41,0.37,2015/11/1,118,N,VIIRS,n,1,275.67,1.6,N,2
49.475262,0.537521,299.74,0.55,0.51,2015/11/1,118,N,VIIRS,n,1,281.44,1.29,N,0
45.125145,25.417746,295.97,0.45,0.63,2015/11/1,118,N,VIIRS,n,1,270.28,0.77,N,2
46.942814,18.936838,297.19,0.42,0.45,2015/11/1,118,N,VIIRS,n,1,279.93,1.33,N,3
45.952686,22.867558,299.77,0.33,0.55,2015/11/1,118,N,VIIRS,n,1,273.42,0.45,N,2
49.242405,6.848138,295.83,0.46,0.39,2015/11/1,118,N,VIIRS,n,1,277.76,0.65,N,2
49.246021,6.849008,300.09,0.46,0.39,2015/11/1,118,N,VIIRS,n,1,278.17,0.76,N,2
48.776203,10.69932,303.83,0.39,0.36,2015/11/1,118,N,VIIRS,n,1,276.83,1.06,N,2
49.350281,6.745594,299.72,0.47,0.4,2015/11/1,118,N,VIIRS,n,1,278.44,0.64,N,2
49.353905,6.746539,295.66,0.47,0.4,2015/11/1,118,N,VIIRS,n,1,278.84,0.64,N,2
49.357521,6.74752,329.86,0.47,0.4,2015/11/1,118,N,VIIRS,n,1,282.7,3.76,N,2
48.261219,14.326038,299.87,0.42,0.37,2015/11/1,118,N,VIIRS,n,1,277.84,0.51,N,0
48.267876,14.32402,326.87,0.41,0.37,2015/11/1,118,N,VIIRS,n,1,280.01,1.87,N,2
48.274567,14.326803,330.86,0.41,0.37,2015/11/1,118,N,VIIRS,n,1,284.08,3.62,N,2
48.273846,14.350076,307.91,0.42,0.37,2015/11/1,118,N,VIIRS,n,1,277.97,2.21,N,3
48.274864,14.344609,296.66,0.42,0.37,2015/11/1,118,N,VIIRS,n,1,278.07,2.21,N,3
48.276901,14.333663,304.82,0.42,0.37,2015/11/1,118,N,VIIRS,n,1,281.18,8.37,N,2
48.27792,14.328197,302.12,0.41,0.37,2015/11/1,118,N,VIIRS,n,1,281.38,0.88,N,2
48.275883,14.339133,321.57,0.42,0.37,2015/11/1,118,N,VIIRS,n,1,285.06,8.37,N,2
48.277199,14.351471,327.32,0.42,0.37,2015/11/1,118,N,VIIRS,n,1,283.42,2.21,N,3
48.278217,14.346003,320.37,0.42,0.37,2015/11/1,118,N,VIIRS,n,1,280.91,2.21,N,3
48.284615,14.330987,300.29,0.41,0.37,2015/11/1,118,N,VIIRS,n,1,281.8,0.99,N,3
49.522644,5.904116,297.44,0.5,0.41,2015/11/1,118,N,VIIRS,n,1,279.26,0.71,N,2
45.953136,25.282393,296.2,0.42,0.61,2015/11/1,118,N,VIIRS,n,1,270.8,1.41,N,2
45.949772,25.282742,303.73,0.42,0.61,2015/11/1,118,N,VIIRS,n,1,272.83,1.45,N,0
50.336891,3.494101,295.3,0.42,0.45,2015/11/1,118,N,VIIRS,n,1,281.34,0.79,N,2
45.42144,27.965214,300.03,0.57,0.69,2015/11/1,118,N,VIIRS,n,1,272.14,1.61,N,3
48.456711,17.194834,299.69,0.5,0.41,2015/11/1,118,N,VIIRS,n,1,280.23,1.61,N,0
50.469715,3.993799,300.88,0.4,0.44,2015/11/1,118,N,VIIRS,n,1,278.53,0.68,N,0
50.473831,3.994601,295.39,0.4,0.44,2015/11/1,118,N,VIIRS,n,1,281.31,0.68,N,2
50.802914,-0.529528,336.59,0.63,0.54,2015/11/1,118,N,VIIRS,n,1,282.85,7.07,N,3
50.80106,-0.530685,337.88,0.63,0.54,2015/11/1,118,N,VIIRS,n,1,283.81,5.21,N,3
50.696529,2.111992,297.79,0.49,0.48,2015/11/1,118,N,VIIRS,n,1,280.33,0.76,N,0
49.955288,9.767341,307.26,0.4,0.37,2015/11/1,118,N,VIIRS,n,1,278.43,0.94,N,2
50.570499,5.367425,309.18,0.54,0.42,2015/11/1,118,N,VIIRS,n,1,282.81,2.33,N,2
51.025394,2.270782,301.31,0.48,0.48,2015/11/1,118,N,VIIRS,n,1,281,1.73,N,2
51.029865,2.271554,321.21,0.48,0.48,2015/11/1,118,N,VIIRS,n,1,283.22,1.73,N,2
51.033379,2.286338,310.61,0.48,0.48,2015/11/1,118,N,VIIRS,n,1,283.03,2.02,N,2
51.041344,2.301848,303.71,0.48,0.48,2015/11/1,118,N,VIIRS,n,1,282.27,3.01,N,3
51.041824,2.294872,301.51,0.48,0.48,2015/11/1,118,N,VIIRS,n,1,285.22,3.01,N,3
50.762276,5.674325,310.31,0.53,0.42,2015/11/1,118,N,VIIRS,n,1,281.92,1.41,N,3
51.046291,2.295632,337.23,0.48,0.48,2015/11/1,118,N,VIIRS,n,1,286.12,3.01,N,3
51.16534,3.806848,313.23,0.42,0.45,2015/11/1,118,N,VIIRS,n,1,280.77,1.93,N,2
51.169518,3.807729,305.29,0.42,0.45,2015/11/1,118,N,VIIRS,n,1,282.71,1.93,N,2
51.165619,3.807198,311.97,0.42,0.45,2015/11/1,118,N,VIIRS,n,1,281.07,2.44,N,2
51.169796,3.808075,306.04,0.42,0.45,2015/11/1,118,N,VIIRS,n,1,282.53,2.81,N,2
51.173977,3.808944,330.04,0.42,0.45,2015/11/1,118,N,VIIRS,n,1,283.56,2.81,N,2
51.178154,3.809798,306.45,0.42,0.45,2015/11/1,118,N,VIIRS,n,1,282.12,1.94,N,2
51.181854,3.816751,297.73,0.42,0.45,2015/11/1,118,N,VIIRS,n,1,281.71,0.89,N,0
51.165264,4.32989,295.99,0.4,0.44,2015/11/1,118,N,VIIRS,n,1,283.14,1.18,N,2
51.558716,-3.761952,300.95,0.44,0.63,2015/11/1,118,N,VIIRS,n,1,282.25,1,N,0
51.564571,-3.761656,295.07,0.44,0.63,2015/11/1,118,N,VIIRS,n,1,282.87,1.37,N,2
35.529739,-0.27751,295.67,0.44,0.46,2015/11/1,124,N,VIIRS,n,1,284.91,0.53,N,2
41.311497,1.663941,306.89,0.4,0.45,2015/11/1,124,N,VIIRS,n,1,284.19,0.72,N,0
41.475983,-1.488074,299.84,0.59,0.53,2015/11/1,124,N,VIIRS,n,1,282.25,0.97,N,2
37.257034,9.85146,297.73,0.42,0.37,2015/11/1,124,N,VIIRS,n,1,286.86,0.99,N,3
38.378353,-0.544214,296.43,0.49,0.48,2015/11/1,124,N,VIIRS,n,1,284.79,1.19,N,2
36.761658,7.30806,307.36,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,285.53,1.32,N,2
35.776661,9.889181,298.91,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,285.65,0.81,N,2
36.748856,3.081448,312.39,0.47,0.4,2015/11/1,124,N,VIIRS,n,1,286.43,2.35,N,3
35.84919,8.593081,304.47,0.4,0.37,2015/11/1,124,N,VIIRS,n,1,283.93,0.94,N,0
36.629971,3.233948,307.42,0.46,0.39,2015/11/1,124,N,VIIRS,n,1,286.54,0.84,N,2
37.148823,-3.643651,309.74,0.35,0.57,2015/11/1,124,N,VIIRS,n,1,282.08,0.63,N,0
36.178139,3.749259,328.04,0.44,0.38,2015/11/1,124,N,VIIRS,n,1,283.26,3.25,N,2
35.880138,4.445059,295.79,0.42,0.37,2015/11/1,124,N,VIIRS,n,1,283.84,1.28,N,2
35.879509,4.449664,317.35,0.41,0.37,2015/11/1,124,N,VIIRS,n,1,285.41,1.51,N,2
36.129227,1.241711,298.56,0.56,0.43,2015/11/1,124,N,VIIRS,n,1,287.02,1.34,N,2
36.125275,1.241094,304.73,0.56,0.43,2015/11/1,124,N,VIIRS,n,1,285.85,1.34,N,2
35.350628,5.761022,301.19,0.39,0.36,2015/11/1,124,N,VIIRS,n,1,283.12,0.46,N,2
35.347317,5.760297,315.42,0.39,0.36,2015/11/1,124,N,VIIRS,n,1,282.78,1.15,N,2
35.784382,0.541626,296.28,0.4,0.44,2015/11/1,124,N,VIIRS,n,1,284.01,0.6,N,0
35.810772,-0.236303,335.56,0.44,0.46,2015/11/1,124,N,VIIRS,n,1,288.98,1.72,N,3
35.813999,-0.270527,298,0.44,0.46,2015/11/1,124,N,VIIRS,n,1,282.03,0.51,N,2
35.808331,-0.256381,322.02,0.44,0.46,2015/11/1,124,N,VIIRS,n,1,285.82,2.62,N,3
35.806496,-0.23687,298.33,0.44,0.46,2015/11/1,124,N,VIIRS,n,1,285.58,1.72,N,3
35.804646,-0.217282,304.8,0.44,0.46,2015/11/1,124,N,VIIRS,n,1,286.78,1.84,N,3
35.801426,-0.183218,306.9,0.44,0.46,2015/11/1,124,N,VIIRS,n,1,288.35,2.13,N,3
35.797153,-0.183669,303.47,0.44,0.46,2015/11/1,124,N,VIIRS,n,1,286.25,1.4,N,3
35.796696,-0.178847,306.25,0.43,0.46,2015/11/1,124,N,VIIRS,n,1,286.85,1.2,N,3
33.749355,12.684546,327.33,0.41,0.45,2015/11/1,124,N,VIIRS,n,1,289.62,1.91,N,3
33.750267,12.680224,305.15,0.41,0.45,2015/11/1,124,N,VIIRS,n,1,289.37,1.91,N,3
35.461193,-0.396801,310,0.44,0.46,2015/11/1,124,N,VIIRS,n,1,285.76,1.65,N,2
35.31012,-1.343054,299.18,0.5,0.49,2015/11/1,124,N,VIIRS,n,1,285.85,1.03,N,2
33.53167,9.683386,309.42,0.45,0.39,2015/11/1,124,N,VIIRS,n,1,283.29,0.64,N,0
33.528152,9.682453,299.39,0.45,0.39,2015/11/1,124,N,VIIRS,n,1,282.58,0.64,N,0
32.322968,15.222281,296.58,0.6,0.53,2015/11/1,124,N,VIIRS,n,1,286.03,0.64,N,0
32.854343,12.235031,314.76,0.4,0.44,2015/11/1,124,N,VIIRS,n,1,285.8,1.29,N,2
32.850334,12.233854,301.88,0.4,0.44,2015/11/1,124,N,VIIRS,n,1,284.41,1.29,N,2
30.403389,19.610909,367,0.58,0.7,2015/11/1,124,N,VIIRS,h,1,285.58,9.66,N,2
30.406651,19.599073,317.7,0.58,0.7,2015/11/1,124,N,VIIRS,n,1,284.69,7.05,N,3
32.29641,10.936987,295.15,0.53,0.42,2015/11/1,124,N,VIIRS,n,1,282.78,0.93,N,2
32.294231,10.948144,302.4,0.53,0.42,2015/11/1,124,N,VIIRS,n,1,283,0.77,N,2
31.955584,11.143393,301.36,0.55,0.43,2015/11/1,124,N,VIIRS,n,1,285.13,0.68,N,2
33.12455,3.32055,296.28,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,279.99,0.93,N,2
33.127441,3.319144,300.08,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,278.98,1.1,N,2
29.711634,19.715614,300.41,0.62,0.71,2015/11/1,124,N,VIIRS,n,1,283.91,1.88,N,2
32.949287,3.230693,339.54,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,287.84,13.97,N,2
32.945812,3.230023,322.37,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,284.02,3.64,N,2
32.937656,3.237862,298.21,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,284.15,0.89,N,2
32.931309,3.231967,298.9,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,281.54,0.26,N,2
32.930706,3.236539,296.82,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,282.54,0.26,N,2
32.930099,3.241108,295.09,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,284.61,0.5,N,2
32.929501,3.245677,299.14,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,284.07,0.5,N,0
32.836903,3.240182,312.72,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,281.53,1.14,N,2
31.70413,9.245397,301.8,0.46,0.39,2015/11/1,124,N,VIIRS,n,1,284.42,0.9,N,0
29.233677,19.694468,347.33,0.63,0.72,2015/11/1,124,N,VIIRS,n,1,285.52,6.97,N,2
29.231865,19.700964,325.47,0.63,0.72,2015/11/1,124,N,VIIRS,n,1,284.6,6.97,N,2
29.227261,19.692102,298.66,0.63,0.72,2015/11/1,124,N,VIIRS,n,1,284.15,1.3,N,2
29.22546,19.698555,298.31,0.63,0.72,2015/11/1,124,N,VIIRS,n,1,284.06,1.3,N,0
32.133354,6.471617,326.46,0.39,0.36,2015/11/1,124,N,VIIRS,n,1,286.35,2.79,N,0
32.134014,6.46755,313.22,0.39,0.36,2015/11/1,124,N,VIIRS,n,1,285.14,2.79,N,2
31.647381,9.171368,312.72,0.45,0.39,2015/11/1,124,N,VIIRS,n,1,285.32,1.23,N,0
31.648651,9.173787,306.12,0.45,0.39,2015/11/1,124,N,VIIRS,n,1,284.79,0.47,N,0
29.228346,19.696774,367,0.63,0.72,2015/11/1,124,N,VIIRS,h,1,285.87,10.14,N,2
31.564445,9.40822,299.6,0.47,0.39,2015/11/1,124,N,VIIRS,n,1,283.34,0.77,N,2
31.560863,9.407327,296.36,0.47,0.39,2015/11/1,124,N,VIIRS,n,1,283.35,0.77,N,0
31.398653,10.01998,295.2,0.5,0.41,2015/11/1,124,N,VIIRS,n,1,282.29,0.45,N,2
31.405972,9.854239,298.04,0.49,0.4,2015/11/1,124,N,VIIRS,n,1,284.02,0.62,N,2
31.931005,5.998368,305.17,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,285.89,0.38,N,0
28.90938,19.770844,349.54,0.65,0.73,2015/11/1,124,N,VIIRS,n,1,284.52,7.89,N,2
28.907465,19.777739,332.78,0.65,0.73,2015/11/1,124,N,VIIRS,n,1,284.13,7.89,N,2
29.07687,19.061485,295.24,0.59,0.7,2015/11/1,124,N,VIIRS,n,1,284.5,0.71,N,2
31.866432,6.168186,326.83,0.39,0.36,2015/11/1,124,N,VIIRS,n,1,295.17,28.14,N,0
29.070623,19.059225,316.18,0.59,0.7,2015/11/1,124,N,VIIRS,n,1,284.62,1.32,N,2
29.068989,19.065199,295.05,0.59,0.7,2015/11/1,124,N,VIIRS,n,1,284.22,1.32,N,0
31.863136,6.167459,335.18,0.39,0.36,2015/11/1,124,N,VIIRS,n,1,288.23,28.14,N,0
31.848715,6.048822,310.47,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,286.61,0.86,N,2
28.906956,19.771034,344.44,0.65,0.73,2015/11/1,124,N,VIIRS,n,1,283.82,5.81,N,2
28.909065,19.763254,314.77,0.65,0.73,2015/11/1,124,N,VIIRS,n,1,283.25,5.81,N,2
28.905087,19.777912,296.71,0.65,0.73,2015/11/1,124,N,VIIRS,n,1,283.84,3.59,N,2
31.961321,5.216591,326.53,0.39,0.36,2015/11/1,124,N,VIIRS,n,1,287.23,2.44,N,2
29.070652,19.059471,322.86,0.59,0.7,2015/11/1,124,N,VIIRS,n,1,284.67,2.51,N,2
31.83391,5.970359,328.27,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,290.01,13.19,N,0
31.799383,6.058907,326.37,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,287.95,1.51,N,2
31.788212,6.064817,325.54,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,287.59,1.77,N,2
31.784937,6.064006,324.34,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,286.53,1.77,N,2
31.775772,6.078712,344.64,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,287.39,4.73,N,0
31.761066,6.021269,299.58,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,286.8,0.76,N,2
31.686634,6.190146,319.21,0.39,0.36,2015/11/1,124,N,VIIRS,n,1,286.91,0.75,N,2
31.683334,6.189419,308.25,0.39,0.36,2015/11/1,124,N,VIIRS,n,1,285.71,0.75,N,2
31.695084,5.966549,327.85,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,287.44,1.63,N,2
31.675022,6.049697,299.57,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,287.06,0.8,N,0
31.665857,6.064389,304.27,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,288.73,4.08,N,2
31.664497,6.051571,326.89,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,289,3.17,N,2
31.663853,6.055605,340.49,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,291.83,3.17,N,2
31.663206,6.059638,346.64,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,292.78,4.08,N,2
31.662561,6.06367,331.04,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,288.38,4.08,N,2
31.235142,8.563519,298.57,0.44,0.38,2015/11/1,124,N,VIIRS,n,1,285.24,0.7,N,2
31.234318,8.568048,298.06,0.44,0.38,2015/11/1,124,N,VIIRS,n,1,285.5,0.65,N,2
31.672113,5.982399,304.71,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,285.63,1.49,N,0
31.671471,5.986429,302.77,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,285.5,1.09,N,0
31.661201,6.050852,310.23,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,287.79,1.06,N,2
31.660557,6.054884,304.31,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,289.82,1.06,N,2
31.65991,6.058918,319.57,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,287.6,1.82,N,2
31.659266,6.062952,314.43,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,286.22,1.82,N,2
31.231665,8.562669,306.23,0.44,0.38,2015/11/1,124,N,VIIRS,n,1,286.8,1,N,2
31.696278,5.808371,337.93,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,292.29,7.16,N,2
31.668175,5.985711,321.02,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,285.69,1.09,N,0
31.668818,5.98168,319.48,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,285.96,1.49,N,0
31.228186,8.56182,301.83,0.44,0.38,2015/11/1,124,N,VIIRS,n,1,284.7,1,N,2
31.647688,5.990479,298.34,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,286.87,0.65,N,2
31.632835,6.062253,341.37,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,286.43,4.52,N,2
31.631857,5.982855,301.2,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,286.17,1.99,N,2
31.628563,5.982136,330.49,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,286.74,1.99,N,2
31.588303,5.956689,326.55,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,293.52,45.57,N,2
31.397898,6.932327,302.23,0.39,0.37,2015/11/1,124,N,VIIRS,n,1,280.58,0.29,N,2
31.393185,6.939796,302.28,0.39,0.37,2015/11/1,124,N,VIIRS,n,1,283.6,0.7,N,2
31.465176,5.939554,312.34,0.38,0.36,2015/11/1,124,N,VIIRS,n,1,286.6,1.17,N,2
31.056658,8.034631,334.13,0.42,0.38,2015/11/1,124,N,VIIRS,n,1,287.1,2.26,N,2
31.053236,8.033802,309.79,0.42,0.38,2015/11/1,124,N,VIIRS,n,1,284.82,2.26,N,2
31.016203,8.162214,331.82,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,287.78,4.12,N,2
31.01276,8.161397,330.72,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,285.92,3.17,N,2
31.011976,8.165829,301.49,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,285.93,1.13,N,2
31.011183,8.17026,297.05,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,287.03,1.13,N,2
31.010397,8.174673,302.19,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,285.61,0.74,N,2
31.188545,6.787403,324.4,0.39,0.36,2015/11/1,124,N,VIIRS,n,1,285.08,2.38,N,2
31.18787,6.791498,314.98,0.39,0.36,2015/11/1,124,N,VIIRS,n,1,284.56,1.73,N,2
30.825344,8.028594,298.7,0.42,0.38,2015/11/1,124,N,VIIRS,n,1,285.75,0.45,N,2
30.821909,8.027789,296.3,0.42,0.38,2015/11/1,124,N,VIIRS,n,1,285.58,0.45,N,0
30.663561,8.101975,309.85,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,285.41,1.15,N,2
30.613213,8.261211,312.96,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,287.73,1.14,N,2
30.612413,8.263498,315.75,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,287.07,1.32,N,2
30.476151,6.472707,326.47,0.39,0.36,2015/11/1,124,N,VIIRS,n,1,289.73,2.04,N,2
30.410276,6.53795,306.4,0.39,0.36,2015/11/1,124,N,VIIRS,n,1,287.14,0.76,N,2
30.406958,6.537213,317.87,0.39,0.36,2015/11/1,124,N,VIIRS,n,1,288.53,1.75,N,2
30.181198,7.689291,299.08,0.42,0.38,2015/11/1,124,N,VIIRS,n,1,285.92,0.86,N,2
29.70437,6.710737,317.64,0.4,0.37,2015/11/1,124,N,VIIRS,n,1,288.23,5.56,N,2
29.701019,6.709992,345.18,0.4,0.37,2015/11/1,124,N,VIIRS,n,1,293.11,5.56,N,2
29.700329,6.71408,334.82,0.4,0.37,2015/11/1,124,N,VIIRS,n,1,290.53,5.21,N,2
29.698374,6.70516,300.52,0.4,0.37,2015/11/1,124,N,VIIRS,n,1,287.57,0.73,N,2
29.697676,6.709248,305.12,0.4,0.37,2015/11/1,124,N,VIIRS,n,1,288.21,0.73,N,2
29.696983,6.713335,305.6,0.4,0.37,2015/11/1,124,N,VIIRS,n,1,290.42,1.23,N,2
29.696417,6.69624,297.85,0.4,0.37,2015/11/1,124,N,VIIRS,n,1,287.35,0.56,N,2
29.695026,6.704416,304.99,0.4,0.37,2015/11/1,124,N,VIIRS,n,1,287.72,0.73,N,2
29.68903,6.698842,333.71,0.4,0.37,2015/11/1,124,N,VIIRS,n,1,289.72,2.57,N,2
29.687355,6.699955,345.18,0.4,0.37,2015/11/1,124,N,VIIRS,n,1,291.55,6.16,N,2
28.968609,10.028751,323.96,0.54,0.42,2015/11/1,124,N,VIIRS,n,1,284.45,3.93,N,0
28.96867,10.026873,327.2,0.54,0.42,2015/11/1,124,N,VIIRS,n,1,283.31,3.48,N,0
28.967607,10.032389,308.01,0.54,0.42,2015/11/1,124,N,VIIRS,n,1,283.12,2.21,N,0
28.89123,9.949491,326.49,0.54,0.42,2015/11/1,124,N,VIIRS,n,1,284.18,3.25,N,2
28.851446,9.920986,298.55,0.54,0.42,2015/11/1,124,N,VIIRS,n,1,283.23,1.07,N,0
28.736179,9.788115,333.57,0.53,0.42,2015/11/1,124,N,VIIRS,n,1,288.21,8.71,N,2
29.265965,6.494024,301.01,0.4,0.37,2015/11/1,124,N,VIIRS,n,1,287.04,0.7,N,2
28.635317,9.784065,314.87,0.53,0.42,2015/11/1,124,N,VIIRS,n,1,285.53,1.71,N,2
28.707821,9.035924,295.26,0.49,0.4,2015/11/1,124,N,VIIRS,n,1,284.09,0.5,N,2
28.703362,8.936735,296.3,0.49,0.4,2015/11/1,124,N,VIIRS,n,1,284.83,1.13,N,2
28.702438,8.941655,315.82,0.49,0.4,2015/11/1,124,N,VIIRS,n,1,284.83,1.13,N,0
28.524761,9.119839,327.01,0.5,0.41,2015/11/1,124,N,VIIRS,n,1,284.91,3.49,N,2
28.523804,9.124869,299.56,0.5,0.41,2015/11/1,124,N,VIIRS,n,1,283.85,1.83,N,2
28.466135,9.057766,318.87,0.5,0.41,2015/11/1,124,N,VIIRS,n,1,284.56,2.21,N,2
28.447327,9.13715,307.63,0.5,0.41,2015/11/1,124,N,VIIRS,n,1,284.69,1.79,N,0
28.651985,7.683546,328.26,0.43,0.38,2015/11/1,124,N,VIIRS,n,1,289.52,3.86,N,2
